time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170111T160509,160.5,1460,257444,160.6,9284,352117
20170111T160509,160.5,1460,257444,160.6,9077,351910
20170111T160510,160.5,860,255944,160.6,9077,351910
20170111T160510,160.5,260,255344,160.6,9077,351910
20170111T160510,160.4,17466,255084,160.6,9077,351910
20170111T160510,160.4,16866,254484,160.6,9077,351910
20170111T160510,160.4,16866,254484,160.6,9384,352217
20170111T160510,160.4,16866,254484,160.6,14384,357817
20170111T160510,160.4,16866,254484,160.6,13575,357008
20170111T160510,160.4,16866,254484,160.6,14175,357608
20170111T160510,160.4,16866,254484,160.6,13575,357008
20170111T160510,160.4,18066,252578,160.6,13575,357308
20170111T160510,160.4,18066,252578,160.6,14175,357908
20170111T160510,160.4,18837,252578,160.6,14175,357908
20170111T160510,160.4,18837,252578,160.6,14148,357881
20170111T160510,160.5,1200,253778,160.6,14148,357881
20170111T160510,160.5,1200,253178,160.6,13548,357281
20170111T160510,160.5,1200,251778,160.6,8548,352281
20170111T160510,160.5,600,251778,160.6,8548,352281
20170111T160510,160.5,600,251778,160.6,8036,351769
20170111T160511,160.4,19349,251990,160.6,8036,351769
20170111T160511,160.5,600,253990,160.6,8036,351769
20170111T160511,160.5,1300,254690,160.6,8036,351769
20170111T160511,160.5,1300,254690,160.6,7729,351462
20170111T160511,160.5,600,254590,160.6,7729,351462
20170111T160511,160.4,19349,253990,160.6,7729,351462
20170111T160511,160.4,19349,253990,160.6,6965,350698
20170111T160511,160.4,19548,254334,160.6,6965,350698
20170111T160511,160.5,402,254935,160.6,6965,350698
20170111T160511,160.5,1002,255535,160.6,6965,350698
20170111T160512,160.5,1082,253778,160.6,6965,350698
20170111T160512,160.5,482,253178,160.6,6965,350698
20170111T160512,160.5,482,253178,160.6,6986,350719
20170111T160513,160.5,1282,253978,160.6,6986,350719
20170111T160513,160.5,2482,255178,160.6,6986,350719
20170111T160514,160.5,2482,255178,160.6,7820,351553
20170111T160514,160.5,1882,254578,160.6,7820,351553
20170111T160514,160.5,1405,254101,160.6,7820,351553
20170111T160514,160.5,605,253301,160.6,7820,351553
20170111T160514,160.5,482,253178,160.6,7820,351553
20170111T160514,160.5,1082,253178,160.6,7820,351553
20170111T160514,160.5,482,252578,160.6,7820,351553
20170111T160520,160.5,1282,242706,160.6,7820,351553
20170111T160520,160.5,482,241906,160.6,7820,351553
20170111T160521,160.5,1282,242706,160.6,7820,351553
20170111T160521,160.5,482,241906,160.6,7820,351553
20170111T160521,160.5,482,241906,160.6,8332,352065
20170111T160521,160.5,1082,241394,160.6,8332,352065
20170111T160521,160.5,1682,241994,160.6,8332,352065
20170111T160521,160.5,1082,241394,160.6,8332,351165
20170111T160522,160.5,1882,242794,160.6,8332,351165
20170111T160523,160.5,2613,243525,160.6,8332,351165
20170111T160525,160.5,3213,244125,160.6,8332,351165
20170111T160525,160.5,3213,244125,160.6,7682,350515
20170111T160525,160.5,2413,243325,160.6,7682,350515
20170111T160525,160.5,2413,243325,160.6,7170,350003
20170111T160525,160.5,1813,242725,160.6,7170,350003
20170111T160527,160.5,2413,243325,160.6,7170,350003
20170111T160527,160.5,3213,244125,160.6,7170,350003
20170111T160527,160.5,2413,243325,160.6,7170,350003
20170111T160527,160.5,2413,243325,160.6,7682,350515
20170111T160528,160.5,3213,244125,160.6,7682,350515
20170111T160528,160.5,3813,244725,160.6,7682,350515
20170111T160528,160.5,3813,244725,160.6,7170,350003
20170111T160528,160.5,3813,244725,160.6,6570,349403
20170111T160528,160.5,4413,245607,160.6,6570,349403
20170111T160528,160.5,5013,246207,160.6,6570,349403
20170111T160530,160.5,5013,246207,160.6,5770,348603
20170111T160530,160.5,5613,246807,160.6,5770,348603
20170111T160530,160.5,5613,246807,160.6,5170,348003
20170111T160530,160.5,5613,246807,160.6,4570,347403
20170111T160530,160.5,5613,246807,160.6,5170,348003
20170111T160530,160.5,6533,247727,160.6,5170,348003
20170111T160531,160.5,6533,247727,160.6,5970,348903
20170111T160532,160.5,6533,247727,160.6,5170,348103
20170111T160532,160.5,6533,247727,160.6,5970,348903
20170111T160533,160.5,6533,247727,160.6,6570,349503
20170111T160533,160.5,6533,247727,160.6,7170,350103
20170111T160533,160.5,6533,247727,160.6,7370,350303
20170111T160537,160.5,5733,249413,160.6,7370,350403
20170111T160537,160.5,6533,250213,160.6,7370,350403
20170111T160538,160.5,6533,250213,160.6,8992,352025
20170111T160538,160.5,5933,249613,160.6,8992,352025
20170111T160538,160.5,5133,248813,160.6,8992,352025
20170111T160538,160.5,5133,248813,160.6,9633,352666
20170111T160538,160.5,5133,248813,160.6,8011,351044
20170111T160538,160.5,4731,248411,160.6,8011,351044
20170111T160538,160.5,4651,248331,160.6,8011,351044
20170111T160538,160.5,4051,247731,160.6,8011,351044
20170111T160538,160.5,3511,247191,160.6,8011,351044
20170111T160538,160.5,2911,246591,160.6,8011,351044
20170111T160538,160.5,2311,245991,160.6,8011,351044
20170111T160538,160.5,2311,245991,160.6,8523,351556
20170111T160538,160.5,1711,245391,160.6,8523,351556
20170111T160538,160.5,1111,244791,160.6,8523,351556
20170111T160538,160.5,920,244600,160.6,8523,351556
20170111T160538,160.5,111,243791,160.6,8523,351556
20170111T160538,160.4,10333,243680,160.6,8523,351556
20170111T160538,160.4,10051,244798,160.6,8523,351556
20170111T160538,160.4,10051,244798,160.6,7882,350915
20170111T160538,160.4,9451,244198,160.6,7882,350915
20170111T160538,160.4,9410,244157,160.6,7882,350915
20170111T160538,160.4,9410,244157,160.5,600,351515
20170111T160538,160.4,9410,244157,160.5,1200,352115
20170111T160538,160.4,8810,243557,160.5,1200,352715
20170111T160538,160.4,8810,243557,160.5,600,352415
20170111T160538,160.4,8810,243557,160.5,1400,353522
20170111T160538,160.4,8039,243557,160.5,1400,353367
20170111T160538,160.4,7732,243250,160.5,1400,353367
20170111T160538,160.4,7732,242350,160.5,800,352767
20170111T160538,160.4,8332,242950,160.5,800,352767
20170111T160538,160.4,7820,242438,160.5,800,353367
20170111T160538,160.4,7820,242438,160.6,9434,352567
20170111T160538,160.4,9620,244238,160.6,9434,352467
20170111T160538,160.4,10220,244838,160.6,9434,352467
20170111T160538,160.4,9798,244416,160.6,9434,352467
20170111T160539,160.4,9798,244416,160.6,8834,351867
20170111T160539,160.4,10398,245016,160.6,8834,351867
20170111T160539,160.4,10705,245323,160.6,8834,351867
20170111T160539,160.4,10105,244723,160.6,8834,351867
20170111T160539,160.4,7619,242237,160.6,8834,351867
20170111T160539,160.4,7619,242237,160.6,9622,352655
20170111T160539,160.4,7619,245343,160.6,8834,351867
20170111T160539,160.4,8131,245855,160.6,8834,351867
20170111T160539,160.4,7531,245255,160.6,8834,351867
20170111T160539,160.4,7531,245255,160.6,9434,352767
20170111T160539,160.4,8731,246455,160.6,9434,353367
20170111T160539,160.4,8731,246455,160.5,507,353874
20170111T160539,160.4,8731,246455,160.5,6,353973
20170111T160539,160.4,8731,246455,160.6,9434,353067
20170111T160539,160.4,8731,246455,160.6,8834,352467
20170111T160539,160.4,9502,246455,160.6,8834,351867
20170111T160539,160.4,10102,247055,160.6,8834,351867
20170111T160540,160.4,10102,247055,160.6,8634,350903
20170111T160540,160.4,14483,251436,160.6,8634,351203
20170111T160540,160.4,14483,251436,160.6,9234,351803
20170111T160540,160.4,14483,251436,160.6,8400,351569
20170111T160540,160.4,13883,250836,160.6,8400,351569
20170111T160541,160.4,13883,250836,160.5,566,352135
20170111T160541,160.4,13112,250836,160.5,566,351335
20170111T160541,160.4,13590,251314,160.5,566,351504
20170111T160542,160.4,12990,250714,160.5,566,351504
20170111T160542,160.4,12390,250114,160.5,566,351504
20170111T160542,160.4,11790,249514,160.5,566,351504
20170111T160542,160.4,11790,249514,160.5,1366,352304
20170111T160542,160.4,11483,249207,160.5,1366,352304
20170111T160544,160.4,10883,248607,160.5,1366,352304
20170111T160545,160.4,10883,248607,160.5,566,351506
20170111T160546,160.4,11483,249207,160.5,566,351506
20170111T160549,160.4,12083,249807,160.5,566,351506
20170111T160549,160.4,12083,249807,160.5,466,351406
20170111T160549,160.4,12683,250407,160.5,466,350506
20170111T160549,160.4,12683,250407,160.6,7969,349440
20170111T160549,160.4,12990,250714,160.6,7969,350240
20170111T160549,160.4,13761,250714,160.6,7969,350240
20170111T160549,160.4,13761,251314,160.6,6970,349241
20170111T160549,160.4,13161,250714,160.6,6970,349241
20170111T160549,160.5,600,251314,160.6,6970,349241
20170111T160549,160.5,600,251314,160.6,6663,348934
20170111T160549,160.5,600,249914,160.6,6018,348289
20170111T160549,160.5,600,249914,160.6,6270,348541
20170111T160549,160.5,600,249914,160.6,6101,348372
20170111T160549,160.5,600,249914,160.6,6938,349209
20170111T160551,160.4,9662,245815,160.6,6938,350580
20170111T160551,160.4,9380,246933,160.6,6938,350580
20170111T160551,160.4,10580,248133,160.6,6938,350580
20170111T160551,160.4,10689,245136,160.6,6938,351480
20170111T160552,160.4,11024,245529,160.6,6938,351480
20170111T160553,160.4,16945,251450,160.6,6938,351480
20170111T160553,160.5,600,255156,160.6,6938,351480
20170111T160553,160.5,600,253756,160.6,6101,349743
20170111T160555,160.4,17227,252533,160.6,6101,348575
20170111T160555,160.4,16945,253651,160.6,6101,348575
20170111T160557,160.4,16945,253651,160.6,6929,350571
20170111T160558,160.5,600,254251,160.6,6929,350571
20170111T160558,160.5,1400,253651,160.6,6929,350571
20170111T160558,160.5,2000,254251,160.6,6929,350571
20170111T160558,160.5,2600,254851,160.6,6929,350571
20170111T160600,160.5,2600,255433,160.6,7118,350760
20170111T160600,160.5,2600,255433,160.6,6518,350160
20170111T160600,160.5,3200,256033,160.6,6518,350160
20170111T160600,160.5,3800,256633,160.6,6518,350160
20170111T160600,160.5,4400,257233,160.6,6518,350160
20170111T160601,160.5,4400,257233,160.6,5918,349560
20170111T160601,160.5,4400,257233,160.6,5118,348760
20170111T160601,160.5,4400,257233,160.6,4518,347878
20170111T160601,160.5,4400,257233,160.6,4006,347366
20170111T160601,160.5,5000,258033,160.6,4006,347366
20170111T160601,160.5,7400,260433,160.6,4006,347366
20170111T160601,160.5,6200,259750,160.6,4006,347366
20170111T160602,160.5,5600,262256,160.6,4006,347366
20170111T160602,160.5,5000,261656,160.6,4006,347366
20170111T160602,160.5,5600,262256,160.6,4006,347366
20170111T160602,160.5,5000,261656,160.6,4006,347366
20170111T160605,160.5,5600,256335,160.6,4006,347466
20170111T160605,160.5,5000,255735,160.6,4006,347466
20170111T160605,160.5,4400,255135,160.6,4006,347466
20170111T160606,160.5,4400,255135,160.6,4806,348266
20170111T160606,160.5,4400,255135,160.6,4006,347466
20170111T160607,160.5,4400,255135,160.6,4806,348366
20170111T160608,160.5,4782,255182,160.6,4806,348366
20170111T160608,160.5,4782,255182,160.6,5406,348966
20170111T160608,160.5,4782,253382,160.6,6006,349566
20170111T160608,160.5,4782,252782,160.6,6606,350166
20170111T160608,160.5,4782,252782,160.6,6806,350366
20170111T160608,160.5,4182,252182,160.6,6806,350366
20170111T160608,160.5,3382,251382,160.6,6806,350366
20170111T160608,160.5,2782,250782,160.6,6806,350366
20170111T160609,160.5,3582,251582,160.6,6806,350366
20170111T160609,160.5,2782,250782,160.6,6806,350366
20170111T160609,160.5,2182,250182,160.6,6806,350366
20170111T160609,160.5,1582,249582,160.6,6806,350366
20170111T160609,160.5,982,248982,160.6,6806,350366
20170111T160609,160.5,982,248982,160.6,7323,350883
20170111T160609,160.5,974,248974,160.6,7323,350883
20170111T160609,160.5,382,248382,160.6,7323,350883
20170111T160609,160.5,85,246585,160.6,7323,350883
20170111T160609,160.4,11594,246500,160.6,7323,350883
20170111T160609,160.4,11594,246500,160.6,7123,350683
20170111T160609,160.4,11077,247383,160.6,7123,350683
20170111T160609,160.4,12877,249183,160.6,7123,350683
20170111T160609,160.5,600,249783,160.6,7123,350683
20170111T160609,160.5,600,249783,160.6,6295,349855
20170111T160609,160.5,144,249327,160.6,6295,349855
20170111T160613,160.5,144,243921,160.6,7094,350654
20170111T160615,160.5,744,244521,160.6,7094,350654
20170111T160615,160.5,1544,245321,160.6,7094,350654
20170111T160615,160.5,2144,245921,160.6,7094,350654
20170111T160615,160.5,1344,245121,160.6,7094,350654
20170111T160615,160.5,744,244521,160.6,7094,350654
20170111T160615,160.5,1544,245321,160.6,7094,350654
20170111T160615,160.5,744,244521,160.6,7094,350654
20170111T160618,160.5,1244,245021,160.6,7094,350654
20170111T160620,160.5,1244,245021,160.6,7310,350870
20170111T160624,160.5,1100,244877,160.6,7310,350870
20170111T160624,160.5,500,244277,160.6,7310,350870
20170111T160626,160.5,4217,247994,160.6,7310,350870
20170111T160630,160.5,4260,247962,160.6,7310,350970
20170111T160633,160.5,4860,248496,160.6,7310,350970
20170111T160641,160.5,5314,251656,160.6,7310,350970
20170111T160645,160.5,5271,251613,160.6,7310,351070
20170111T160645,160.5,4934,251276,160.6,7310,351070
20170111T160645,160.5,4334,250676,160.6,7310,351070
20170111T160646,160.5,4334,251193,160.6,6793,350553
20170111T160648,160.5,7334,254193,160.6,6793,350553
20170111T160648,160.5,7934,254793,160.6,6793,350553
20170111T160648,160.5,8451,255310,160.6,6793,350553
20170111T160648,160.5,7251,254110,160.6,6793,350553
20170111T160648,160.5,6651,253510,160.6,6793,350553
20170111T160649,160.5,6051,252910,160.6,6793,350553
20170111T160649,160.5,5451,252310,160.6,6793,350553
20170111T160649,160.5,5451,252310,160.6,6193,349953
20170111T160649,160.5,5451,252310,160.6,5422,349182
20170111T160649,160.5,5451,252310,160.6,4822,348582
20170111T160649,160.5,5451,252310,160.6,4077,347837
20170111T160649,160.5,5451,252310,160.6,4056,347816
20170111T160649,160.5,5451,252310,160.6,3804,347564
20170111T160649,160.5,5451,252310,160.6,4056,347816
20170111T160649,160.5,5451,252310,160.6,3867,347627
20170111T160649,160.5,5451,252310,160.6,3436,347196
20170111T160649,160.5,6051,252910,160.6,3436,347196
20170111T160649,160.5,6051,252910,160.6,4036,347796
20170111T160649,160.5,6651,253510,160.6,4036,347796
20170111T160649,160.5,6651,253510,160.6,3436,347196
20170111T160649,160.5,7451,254310,160.6,3436,347196
20170111T160649,160.5,8051,254910,160.6,3436,347196
20170111T160649,160.5,8051,254910,160.6,2836,346596
20170111T160649,160.5,8651,255510,160.6,2836,346596
20170111T160649,160.5,8651,255510,160.6,2236,345996
20170111T160649,160.5,8651,255510,160.6,1867,345627
20170111T160649,160.5,9127,255508,160.6,1867,345627
20170111T160649,160.5,9127,255508,160.6,2667,346427
20170111T160656,160.5,9127,255508,160.6,2673,347204
20170111T160657,160.5,9127,255508,160.6,3273,347804
20170111T160657,160.5,8327,254708,160.6,3273,347804
20170111T160657,160.5,8327,254708,160.6,3873,348404
20170111T160657,160.5,8327,254708,160.6,4073,348604
20170111T160657,160.5,8327,254708,160.6,3873,348404
20170111T160657,160.5,8327,254708,160.6,4473,349004
20170111T160658,160.5,8327,254708,160.6,3674,348205
20170111T160658,160.5,8327,254708,160.6,3458,347989
20170111T160658,160.5,8327,254708,160.6,3206,347737
20170111T160658,160.5,8327,254708,160.6,3458,347989
20170111T160658,160.5,8327,254708,160.6,2858,347389
20170111T160658,160.5,8327,254708,160.6,2058,346589
20170111T160658,160.5,8327,254708,160.6,2052,346583
20170111T160658,160.5,8327,254708,160.6,1452,345983
20170111T160658,160.5,8327,254708,160.6,852,345383
20170111T160658,160.5,8327,254708,160.6,252,344783
20170111T160658,160.5,8327,254708,160.6,687,345218
20170111T160700,160.5,8327,254708,160.6,252,344783
20170111T160701,160.5,8327,254708,160.6,687,345218
20170111T160703,160.5,8327,254708,160.6,842,345373
20170111T160703,160.5,8327,254708,160.6,1442,345973
20170111T160705,160.5,8327,254708,160.6,2042,346573
20170111T160705,160.5,8327,254708,160.6,2242,346773
20170111T160705,160.5,8327,254708,160.6,2842,347373
20170111T160705,160.5,8327,254708,160.6,2642,347173
20170111T160706,160.5,8327,254708,160.6,3242,347773
20170111T160706,160.5,8412,254877,160.6,3242,347773
20170111T160706,160.5,8412,254877,160.6,2990,347521
20170111T160706,160.5,8412,254877,160.6,3020,347551
20170111T160706,160.5,8412,254877,160.6,3009,347540
20170111T160706,160.5,8412,254877,160.6,2409,346940
20170111T160706,160.5,8412,254877,160.6,1985,346516
20170111T160706,160.5,8464,254844,160.6,1985,346516
20170111T160706,160.5,8379,254778,160.6,1985,346516
20170111T160706,160.5,8327,254778,160.6,1985,346516
20170111T160706,160.5,8379,254778,160.6,1985,346516
20170111T160706,160.5,8379,254778,160.6,1955,346486
20170111T160707,160.5,8379,254778,160.6,1985,346516
20170111T160707,160.5,8379,254778,160.6,2409,347140
20170111T160707,160.5,8741,255140,160.6,2409,347140
20170111T160707,160.5,8741,255140,160.6,1985,346716
20170111T160708,160.5,8741,255140,160.6,2409,347140
20170111T160717,160.5,8741,255140,160.6,3009,347740
20170111T160717,160.5,8224,254623,160.6,3009,347740
20170111T160717,160.5,8224,254623,160.6,3609,348340
20170111T160717,160.5,8224,254623,160.6,3809,348540
20170111T160717,160.5,8224,254623,160.6,3609,348340
20170111T160717,160.5,8224,254623,160.6,4390,349121
20170111T160722,160.5,7624,250917,160.6,4390,350011
20170111T160729,160.5,8224,253297,160.6,4390,350901
20170111T160733,160.5,8224,253297,160.6,3790,350301
20170111T160735,160.5,8508,253581,160.6,3790,350301
20170111T160735,160.5,8508,253581,160.6,4390,350901
20170111T160737,160.5,8508,253581,160.6,3790,350301
20170111T160737,160.5,8508,253581,160.6,3190,349701
20170111T160737,160.5,8146,253219,160.6,3190,349701
20170111T160738,160.5,8146,253219,160.6,3790,350301
20170111T160739,160.5,8146,253219,160.6,4390,350901
20170111T160743,160.5,8146,253219,160.6,3790,350301
20170111T160744,160.5,8146,253419,160.6,4390,350901
20170111T160746,160.5,8094,253481,160.6,4390,350901
20170111T160750,160.5,8094,253512,160.6,4918,351429
20170111T160751,160.5,8094,253512,160.6,4318,351111
20170111T160752,160.5,8094,253512,160.6,4918,351711
20170111T160752,160.5,7494,252912,160.6,4918,351711
20170111T160752,160.5,6894,252312,160.6,4918,351711
20170111T160752,160.5,6294,251712,160.6,4918,351711
20170111T160752,160.5,5694,251112,160.6,4918,351711
20170111T160752,160.5,6294,251712,160.6,4918,351711
20170111T160753,160.5,2577,247995,160.6,4918,351711
20170111T160756,160.5,3377,248795,160.6,4918,351711
20170111T160756,160.5,2577,247995,160.6,4918,351711
20170111T160756,160.5,3377,248795,160.6,4918,351711
